Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Satisfaction_Weighted_Salary,YearsSincePromotion,TenurePerf,IncomeAgeRatio,ExperienceLevel,CareerProgress,SalaryPerLevel,PromotionRate,Increment,FutureSalary,LogFutureSalary,Performance_Experience,Satisfaction_Experience,Performance_Satisfaction,poly_0,poly_1,poly_2,poly_3,poly_4,LogMonthlyIncome,Performance_Tenure,Income_Level,P_Stay
30.0,1.0,2.0,138.0,1.0,22.0,3.0,1.0,1.0,1004.0,1.0,0.0,48.0,3.0,1.0,6.0,3.0,1.0,2132.0,11539.0,4.0,0.0,1.0,11.0,3.0,2.0,80.0,0.0,7.0,2.0,3.0,5.0,2.0,0.0,1.0,1599.0,5.0,15.0,71.06666666666666,0.23333333333333334,0.14285714285714285,2132.0,0.0,1.05,2238.6,7.714052557474738,15.0,15.0,9.0,2132.0,5.0,4545424.0,10660.0,25.0,7.665284718471351,15.0,2132.0,0.2546942369675568
50.0,0.0,2.0,939.0,1.0,24.0,3.0,1.0,1.0,1005.0,4.0,1.0,95.0,3.0,4.0,4.0,3.0,1.0,13973.0,4161.0,3.0,0.0,1.0,18.0,3.0,4.0,80.0,1.0,22.0,2.0,3.0,12.0,11.0,1.0,5.0,10479.75,11.0,36.0,279.46,0.44,0.18181818181818182,3493.25,0.08333333333333333,1.05,14671.650000000001,9.593740495586912,36.0,36.0,9.0,13973.0,12.0,195244729.0,167676.0,144.0,9.544953739112396,36.0,3493.25,0.9764436872825386
38.0,0.0,1.0,1391.0,1.0,10.0,1.0,3.0,1.0,1006.0,3.0,1.0,66.0,3.0,1.0,6.0,3.0,1.0,2684.0,12127.0,0.0,0.0,0.0,17.0,3.0,2.0,80.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,2.0,2013.0,2.0,6.0,70.63157894736842,0.07894736842105263,0.3333333333333333,2684.0,0.0,1.05,2818.2000000000003,7.94420843574186,6.0,6.0,9.0,2684.0,2.0,7203856.0,5368.0,4.0,7.895436006942965,6.0,2684.0,0.9442517832903422
46.0,0.0,2.0,566.0,1.0,7.0,2.0,3.0,1.0,1007.0,4.0,1.0,75.0,3.0,3.0,4.0,3.0,0.0,10845.0,24208.0,6.0,0.0,0.0,13.0,3.0,2.0,80.0,1.0,13.0,3.0,3.0,8.0,7.0,0.0,7.0,8133.75,8.0,24.0,235.7608695652174,0.2826086956521739,0.23076923076923078,3615.0,0.0,1.05,11387.25,9.340337401089878,24.0,24.0,9.0,10845.0,8.0,117614025.0,86760.0,64.0,9.291551627401006,24.0,3615.0,0.9949596535126212
24.0,0.0,2.0,1206.0,1.0,17.0,1.0,3.0,1.0,1009.0,4.0,0.0,41.0,2.0,2.0,4.0,3.0,0.0,4377.0,24117.0,1.0,0.0,0.0,15.0,3.0,2.0,80.0,2.0,5.0,6.0,3.0,4.0,2.0,3.0,2.0,3282.75,1.0,12.0,182.375,0.20833333333333334,0.4,2188.5,0.75,1.05,4595.85,8.433126565297787,12.0,12.0,9.0,4377.0,4.0,19158129.0,17508.0,16.0,8.384347278082808,12.0,2188.5,0.9886908601715411
35.0,1.0,2.0,622.0,1.0,14.0,4.0,4.0,1.0,1010.0,3.0,1.0,39.0,2.0,1.0,2.0,2.0,0.0,3743.0,10074.0,1.0,0.0,1.0,24.0,4.0,4.0,80.0,1.0,5.0,2.0,1.0,4.0,2.0,0.0,2.0,1871.5,4.0,16.0,106.94285714285714,0.14285714285714285,0.2,3743.0,0.0,1.1,4117.3,8.323195735832732,16.0,8.0,8.0,3743.0,4.0,14010049.0,14972.0,16.0,8.227909837597483,16.0,3743.0,0.5628331552511933
31.0,0.0,1.0,853.0,1.0,1.0,1.0,1.0,1.0,1011.0,3.0,0.0,96.0,3.0,2.0,4.0,1.0,1.0,4148.0,11275.0,1.0,0.0,0.0,12.0,3.0,3.0,80.0,1.0,4.0,1.0,3.0,4.0,3.0,0.0,3.0,1037.0,4.0,12.0,133.80645161290323,0.12903225806451613,0.5,2074.0,0.0,1.05,4355.400000000001,8.379401307201531,12.0,4.0,3.0,4148.0,4.0,17205904.0,16592.0,16.0,8.330622620332868,12.0,2074.0,0.9782084837258928
18.0,0.0,0.0,287.0,1.0,5.0,2.0,1.0,1.0,1012.0,2.0,1.0,73.0,3.0,1.0,6.0,4.0,2.0,1051.0,13493.0,1.0,0.0,0.0,15.0,3.0,4.0,80.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1051.0,0.0,0.0,58.388888888888886,0.0,1.0,1051.0,0.0,1.05,1103.55,7.007193291188194,0.0,0.0,12.0,1051.0,0.0,1104601.0,0.0,0.0,6.9584483932976555,0.0,1051.0,0.5456128411822341
54.0,0.0,2.0,1441.0,1.0,17.0,3.0,5.0,1.0,1013.0,3.0,0.0,56.0,3.0,3.0,4.0,3.0,1.0,10739.0,13943.0,8.0,0.0,0.0,11.0,3.0,3.0,80.0,1.0,22.0,2.0,3.0,10.0,7.0,0.0,8.0,8054.25,10.0,30.0,198.87037037037038,0.4074074074074074,0.13636363636363635,3579.6666666666665,0.0,1.05,11275.95,9.330516098419142,30.0,30.0,9.0,10739.0,10.0,115326121.0,107390.0,100.0,9.281730368062856,30.0,3579.6666666666665,0.9852316379752749
35.0,0.0,2.0,583.0,1.0,25.0,4.0,3.0,1.0,1014.0,3.0,0.0,57.0,3.0,3.0,0.0,3.0,0.0,10388.0,6975.0,1.0,0.0,1.0,11.0,3.0,3.0,80.0,1.0,16.0,3.0,2.0,16.0,10.0,10.0,1.0,7791.0,6.0,48.0,296.8,0.45714285714285713,0.1875,3462.6666666666665,0.625,1.05,10907.4,9.29728841362684,48.0,48.0,9.0,10388.0,16.0,107910544.0,166208.0,256.0,9.248502833070532,48.0,3462.6666666666665,0.7547787987170511
30.0,0.0,2.0,153.0,1.0,8.0,2.0,1.0,1.0,1015.0,2.0,0.0,73.0,4.0,3.0,5.0,1.0,1.0,11416.0,17802.0,0.0,0.0,1.0,12.0,3.0,3.0,80.0,3.0,9.0,4.0,2.0,8.0,7.0,1.0,7.0,2854.0,7.0,24.0,380.53333333333336,0.3,0.3333333333333333,3805.3333333333335,0.125,1.05,11986.800000000001,9.391644744947369,24.0,8.0,3.0,11416.0,8.0,130325056.0,91328.0,64.0,9.342858751676328,24.0,3805.3333333333335,0.9695719494661509
20.0,1.0,2.0,1097.0,1.0,11.0,3.0,3.0,1.0,1016.0,4.0,0.0,98.0,2.0,1.0,6.0,1.0,2.0,2600.0,18275.0,1.0,0.0,1.0,15.0,3.0,1.0,80.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,650.0,1.0,3.0,130.0,0.05,1.0,2600.0,0.0,1.05,2730.0,7.912423121473705,3.0,1.0,3.0,2600.0,1.0,6760000.0,2600.0,1.0,7.8636512654486515,3.0,2600.0,0.07292736575172876
30.0,1.0,1.0,109.0,1.0,5.0,3.0,3.0,1.0,1017.0,2.0,0.0,60.0,3.0,1.0,2.0,2.0,2.0,2422.0,25725.0,0.0,0.0,0.0,17.0,3.0,1.0,80.0,0.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,1211.0,2.0,9.0,80.73333333333333,0.13333333333333333,0.25,2422.0,0.3333333333333333,1.05,2543.1,7.841532231863567,9.0,6.0,6.0,2422.0,3.0,5866084.0,7266.0,9.0,7.792761720816526,9.0,2422.0,0.8115500764935493
26.0,0.0,2.0,1066.0,1.0,2.0,2.0,3.0,1.0,1018.0,4.0,1.0,32.0,4.0,2.0,4.0,4.0,1.0,5472.0,3334.0,1.0,0.0,0.0,12.0,3.0,2.0,80.0,0.0,8.0,2.0,3.0,8.0,7.0,1.0,3.0,5472.0,7.0,24.0,210.46153846153845,0.3076923076923077,0.25,2736.0,0.125,1.05,5745.6,8.656363654554209,24.0,32.0,12.0,5472.0,8.0,29942784.0,43776.0,64.0,8.607582191143917,24.0,2736.0,0.9942488854932625
22.0,0.0,2.0,217.0,1.0,8.0,1.0,1.0,1.0,1019.0,2.0,1.0,94.0,1.0,1.0,2.0,1.0,1.0,2451.0,6881.0,1.0,0.0,0.0,15.0,3.0,1.0,80.0,1.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,612.75,3.0,12.0,111.4090909090909,0.18181818181818182,0.25,2451.0,0.25,1.05,2573.55,7.85343004054445,12.0,4.0,3.0,2451.0,4.0,6007401.0,9804.0,16.0,7.804659297056102,12.0,2451.0,0.5551121068005633
48.0,0.0,2.0,277.0,1.0,6.0,3.0,1.0,1.0,1022.0,1.0,1.0,97.0,2.0,2.0,0.0,3.0,2.0,4240.0,13119.0,2.0,0.0,0.0,13.0,3.0,4.0,80.0,0.0,19.0,0.0,3.0,2.0,2.0,2.0,2.0,3180.0,0.0,6.0,88.33333333333333,0.3958333333333333,0.10526315789473684,2120.0,1.0,1.05,4452.0,8.401333305321703,6.0,6.0,9.0,4240.0,2.0,17977600.0,8480.0,4.0,8.352554369474591,6.0,2120.0,0.8870348517292845
48.0,0.0,2.0,1355.0,1.0,4.0,4.0,1.0,1.0,1024.0,3.0,1.0,78.0,2.0,3.0,0.0,3.0,2.0,10999.0,22245.0,7.0,0.0,0.0,14.0,3.0,2.0,80.0,0.0,27.0,3.0,3.0,15.0,11.0,4.0,8.0,8249.25,11.0,45.0,229.14583333333334,0.5625,0.1111111111111111,3666.3333333333335,0.26666666666666666,1.05,11548.95,9.354436386936241,45.0,45.0,9.0,10999.0,15.0,120978001.0,164985.0,225.0,9.305650551780507,45.0,3666.3333333333335,0.9342589469210401
41.0,0.0,2.0,549.0,1.0,7.0,2.0,3.0,1.0,1025.0,4.0,0.0,42.0,3.0,2.0,4.0,3.0,2.0,5003.0,23371.0,6.0,0.0,0.0,14.0,3.0,2.0,80.0,0.0,8.0,6.0,3.0,2.0,2.0,2.0,1.0,3752.25,0.0,6.0,122.02439024390245,0.1951219512195122,0.25,2501.5,1.0,1.05,5253.150000000001,8.566773519514388,6.0,6.0,9.0,5003.0,2.0,25030009.0,10006.0,4.0,8.517992871586802,6.0,2501.5,0.9623170422375326
39.0,0.0,2.0,466.0,1.0,1.0,1.0,1.0,1.0,1026.0,4.0,0.0,65.0,2.0,4.0,4.0,4.0,1.0,12742.0,7060.0,1.0,0.0,0.0,16.0,3.0,3.0,80.0,1.0,21.0,3.0,3.0,21.0,6.0,11.0,8.0,12742.0,10.0,63.0,326.71794871794873,0.5384615384615384,0.19047619047619047,3185.5,0.5238095238095238,1.05,13379.1,9.501523807495845,63.0,84.0,12.0,12742.0,21.0,162358564.0,267582.0,441.0,9.452737380212278,63.0,3185.5,0.9842929537464843
27.0,0.0,2.0,1055.0,1.0,2.0,4.0,1.0,1.0,1027.0,1.0,0.0,47.0,3.0,2.0,4.0,4.0,1.0,4227.0,4658.0,0.0,0.0,0.0,18.0,3.0,2.0,80.0,1.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,4227.0,1.0,9.0,156.55555555555554,0.14814814814814814,0.5,2113.5,0.6666666666666666,1.05,4438.35,8.398263248312876,9.0,12.0,12.0,4227.0,3.0,17867529.0,12681.0,9.0,8.349484346990128,9.0,2113.5,0.9816412252000492
35.0,0.0,2.0,802.0,1.0,10.0,3.0,4.0,1.0,1028.0,2.0,1.0,45.0,3.0,1.0,2.0,4.0,0.0,3917.0,9541.0,1.0,0.0,0.0,20.0,4.0,1.0,80.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,2.0,3917.0,2.0,12.0,111.91428571428571,0.08571428571428572,0.3333333333333333,3917.0,0.3333333333333333,1.1,4308.700000000001,8.368623575106769,12.0,12.0,16.0,3917.0,3.0,15342889.0,11751.0,9.0,8.273336598504486,12.0,3917.0,0.969618471409607
42.0,0.0,2.0,265.0,2.0,5.0,2.0,2.0,1.0,1029.0,4.0,1.0,90.0,3.0,5.0,3.0,3.0,1.0,18303.0,7770.0,6.0,0.0,0.0,13.0,3.0,2.0,80.0,0.0,21.0,3.0,4.0,1.0,0.0,0.0,0.0,13727.25,1.0,3.0,435.7857142857143,0.5,0.23809523809523808,3660.6,0.0,1.05,19218.15,9.863662456780471,3.0,3.0,9.0,18303.0,1.0,334999809.0,18303.0,1.0,9.814874894179525,3.0,3660.6,0.9769481056690992
50.0,0.0,2.0,804.0,1.0,9.0,3.0,1.0,1.0,1030.0,1.0,1.0,64.0,3.0,1.0,2.0,4.0,1.0,2380.0,20165.0,4.0,0.0,0.0,18.0,3.0,2.0,80.0,0.0,8.0,5.0,3.0,1.0,0.0,0.0,0.0,2380.0,1.0,3.0,47.6,0.16,0.125,2380.0,0.0,1.05,2499.0,7.824046010856292,3.0,4.0,12.0,2380.0,1.0,5664400.0,2380.0,1.0,7.7752758464868625,3.0,2380.0,0.9028084619073695
59.0,0.0,2.0,715.0,1.0,2.0,3.0,1.0,1.0,1032.0,3.0,0.0,69.0,2.0,4.0,4.0,4.0,2.0,13726.0,21829.0,3.0,0.0,1.0,13.0,3.0,1.0,80.0,0.0,30.0,4.0,3.0,5.0,3.0,4.0,3.0,13726.0,1.0,15.0,232.64406779661016,0.5084745762711864,0.13333333333333333,3431.5,0.8,1.05,14412.300000000001,9.57590667040891,15.0,20.0,12.0,13726.0,5.0,188403076.0,68630.0,25.0,9.52711997525166,15.0,3431.5,0.9396565206658449
37.0,1.0,2.0,1141.0,1.0,11.0,2.0,3.0,1.0,1033.0,1.0,0.0,61.0,1.0,2.0,0.0,2.0,1.0,4777.0,14382.0,5.0,0.0,0.0,15.0,3.0,1.0,80.0,0.0,15.0,2.0,1.0,1.0,0.0,0.0,0.0,2388.5,1.0,3.0,129.1081081081081,0.40540540540540543,0.13333333333333333,2388.5,0.0,1.05,5015.85,8.520557525691665,3.0,2.0,6.0,4777.0,1.0,22819729.0,4777.0,1.0,8.471777327885755,3.0,2388.5,0.5777935501615198
55.0,0.0,1.0,135.0,1.0,18.0,4.0,3.0,1.0,1034.0,3.0,1.0,62.0,3.0,2.0,0.0,2.0,1.0,6385.0,12992.0,3.0,0.0,1.0,14.0,3.0,4.0,80.0,2.0,17.0,3.0,3.0,8.0,7.0,6.0,7.0,3192.5,2.0,24.0,116.0909090909091,0.3090909090909091,0.11764705882352941,3192.5,0.75,1.05,6704.25,8.810646080628443,24.0,16.0,6.0,6385.0,8.0,40768225.0,51080.0,64.0,8.761863373274727,24.0,3192.5,0.8283308343110634
41.0,0.0,0.0,247.0,1.0,7.0,1.0,1.0,1.0,1035.0,2.0,0.0,55.0,1.0,5.0,5.0,3.0,0.0,19973.0,20284.0,1.0,0.0,0.0,22.0,4.0,2.0,80.0,2.0,21.0,3.0,3.0,21.0,16.0,5.0,10.0,14979.75,16.0,84.0,487.1463414634146,0.5121951219512195,0.23809523809523808,3994.6,0.23809523809523808,1.1,21970.300000000003,9.997492335225719,84.0,63.0,12.0,19973.0,21.0,398920729.0,419433.0,441.0,9.90218670680308,84.0,3994.6,0.996462443354395
38.0,0.0,2.0,1035.0,2.0,3.0,4.0,1.0,1.0,1036.0,2.0,1.0,42.0,3.0,2.0,7.0,4.0,2.0,6861.0,4981.0,8.0,0.0,1.0,12.0,3.0,3.0,80.0,0.0,19.0,1.0,3.0,1.0,0.0,0.0,0.0,6861.0,1.0,3.0,180.55263157894737,0.5,0.10526315789473684,3430.5,0.0,1.05,7204.05,8.882537448034803,3.0,4.0,12.0,6861.0,1.0,47073321.0,6861.0,1.0,8.833754223418396,3.0,3430.5,0.46947166379079897
26.0,1.0,0.0,265.0,2.0,29.0,2.0,3.0,1.0,1037.0,2.0,1.0,79.0,1.0,2.0,7.0,1.0,2.0,4969.0,21813.0,8.0,0.0,0.0,18.0,3.0,4.0,80.0,0.0,7.0,6.0,3.0,2.0,2.0,2.0,2.0,1242.25,0.0,6.0,191.1153846153846,0.2692307692307692,0.2857142857142857,2484.5,1.0,1.05,5217.45,8.559955701916898,6.0,2.0,3.0,4969.0,2.0,24690961.0,9938.0,4.0,8.511175119090675,6.0,2484.5,0.16200387614029577
52.0,1.0,2.0,266.0,2.0,2.0,1.0,2.0,1.0,1038.0,1.0,0.0,57.0,1.0,5.0,3.0,4.0,1.0,19845.0,25846.0,1.0,0.0,0.0,15.0,3.0,4.0,80.0,1.0,33.0,3.0,3.0,32.0,14.0,6.0,9.0,19845.0,26.0,96.0,381.63461538461536,0.6346153846153846,0.15151515151515152,3969.0,0.1875,1.05,20837.25,9.944545519212763,96.0,128.0,12.0,19845.0,32.0,393824025.0,635040.0,1024.0,9.895757754474186,96.0,3969.0,0.9139581658164688
44.0,0.0,2.0,1448.0,2.0,28.0,3.0,3.0,1.0,1039.0,4.0,0.0,53.0,4.0,4.0,7.0,4.0,1.0,13320.0,11737.0,3.0,0.0,1.0,18.0,3.0,3.0,80.0,1.0,23.0,2.0,3.0,12.0,11.0,11.0,11.0,13320.0,1.0,36.0,302.72727272727275,0.5227272727272727,0.17391304347826086,3330.0,0.9166666666666666,1.05,13986.0,9.545883605779304,36.0,48.0,12.0,13320.0,12.0,177422400.0,159840.0,144.0,9.497097016351463,36.0,3330.0,0.9335287162871893
50.0,0.0,0.0,145.0,2.0,1.0,3.0,1.0,1.0,1040.0,4.0,0.0,95.0,3.0,2.0,7.0,3.0,1.0,6347.0,24920.0,0.0,0.0,0.0,12.0,3.0,1.0,80.0,1.0,19.0,3.0,3.0,18.0,7.0,0.0,13.0,4760.25,18.0,54.0,126.94,0.38,0.10526315789473684,3173.5,0.0,1.05,6664.35,8.804677744362325,54.0,54.0,9.0,6347.0,18.0,40284409.0,114246.0,324.0,8.7558950816463,54.0,3173.5,0.993978721455414
36.0,1.0,2.0,885.0,1.0,16.0,4.0,1.0,1.0,1042.0,3.0,0.0,43.0,4.0,1.0,2.0,1.0,2.0,2743.0,8269.0,1.0,0.0,0.0,16.0,3.0,3.0,80.0,0.0,18.0,1.0,3.0,17.0,13.0,15.0,14.0,685.75,2.0,51.0,76.19444444444444,0.5,0.05555555555555555,2743.0,0.8823529411764706,1.05,2880.15,7.9659447989842995,51.0,17.0,3.0,2743.0,17.0,7524049.0,46631.0,289.0,7.917171988845776,51.0,2743.0,0.8999643676966618
39.0,0.0,1.0,945.0,1.0,22.0,3.0,3.0,1.0,1043.0,4.0,0.0,82.0,3.0,3.0,4.0,1.0,2.0,10880.0,5083.0,1.0,0.0,1.0,13.0,3.0,3.0,80.0,0.0,21.0,2.0,3.0,21.0,6.0,2.0,8.0,2720.0,19.0,63.0,278.97435897435895,0.5384615384615384,0.14285714285714285,3626.6666666666665,0.09523809523809523,1.05,11424.0,9.343559215762406,63.0,21.0,3.0,10880.0,21.0,118374400.0,228480.0,441.0,9.294773427951013,63.0,3626.6666666666665,0.8702815316404912
33.0,0.0,0.0,1038.0,2.0,8.0,1.0,1.0,1.0,1044.0,2.0,0.0,88.0,2.0,1.0,8.0,4.0,2.0,2342.0,21437.0,0.0,0.0,0.0,19.0,3.0,4.0,80.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2342.0,0.0,6.0,70.96969696969697,0.09090909090909091,0.3333333333333333,2342.0,1.0,1.05,2459.1,7.8079572785067075,6.0,8.0,12.0,2342.0,2.0,5484964.0,4684.0,4.0,7.759187438507795,6.0,2342.0,0.8648446053532253
45.0,0.0,2.0,1234.0,2.0,11.0,2.0,1.0,1.0,1045.0,4.0,0.0,90.0,3.0,4.0,3.0,4.0,1.0,17650.0,5404.0,3.0,0.0,0.0,13.0,3.0,2.0,80.0,1.0,26.0,4.0,4.0,9.0,3.0,1.0,1.0,17650.0,8.0,27.0,392.22222222222223,0.5777777777777777,0.15384615384615385,4412.5,0.1111111111111111,1.05,18532.5,9.827335184335885,27.0,36.0,12.0,17650.0,9.0,311522500.0,158850.0,81.0,9.77854771798028,27.0,4412.5,0.9941877002575813
32.0,0.0,0.0,1109.0,1.0,29.0,4.0,3.0,1.0,1046.0,4.0,0.0,69.0,3.0,1.0,2.0,3.0,2.0,4025.0,11135.0,9.0,0.0,0.0,12.0,3.0,2.0,80.0,0.0,10.0,2.0,3.0,8.0,7.0,7.0,7.0,3018.75,1.0,24.0,125.78125,0.3125,0.1,4025.0,0.875,1.05,4226.25,8.349306942418538,24.0,24.0,9.0,4025.0,8.0,16200625.0,32200.0,64.0,8.300528606199737,24.0,4025.0,0.5190057081027885
34.0,0.0,2.0,216.0,2.0,1.0,4.0,2.0,1.0,1047.0,2.0,1.0,75.0,4.0,2.0,7.0,4.0,0.0,9725.0,12278.0,0.0,0.0,0.0,11.0,3.0,4.0,80.0,1.0,16.0,2.0,2.0,15.0,1.0,0.0,9.0,9725.0,15.0,45.0,286.02941176470586,0.47058823529411764,0.125,4862.5,0.0,1.05,10211.25,9.231343259064461,45.0,60.0,12.0,9725.0,15.0,94575625.0,145875.0,225.0,9.182557990963732,45.0,4862.5,0.982301533428977
59.0,0.0,2.0,1089.0,2.0,1.0,2.0,5.0,1.0,1048.0,2.0,1.0,66.0,3.0,3.0,3.0,4.0,1.0,11904.0,11038.0,3.0,0.0,1.0,14.0,3.0,3.0,80.0,1.0,14.0,1.0,1.0,6.0,4.0,0.0,4.0,11904.0,6.0,18.0,201.76271186440678,0.23728813559322035,0.21428571428571427,3968.0,0.0,1.05,12499.2,9.433499923162394,18.0,24.0,12.0,11904.0,6.0,141705216.0,71424.0,36.0,9.384713758920963,18.0,3968.0,0.8358066846161837
45.0,0.0,2.0,788.0,0.0,24.0,4.0,3.0,1.0,1049.0,2.0,1.0,36.0,3.0,1.0,1.0,2.0,2.0,2177.0,8318.0,1.0,0.0,0.0,16.0,3.0,1.0,80.0,0.0,6.0,3.0,3.0,6.0,3.0,0.0,4.0,1088.5,6.0,18.0,48.37777777777778,0.13333333333333333,0.16666666666666666,2177.0,0.0,1.05,2285.85,7.734930603765097,18.0,12.0,6.0,2177.0,6.0,4739329.0,13062.0,36.0,7.686162303492906,18.0,2177.0,0.7873902750063794
53.0,0.0,1.0,124.0,2.0,2.0,3.0,2.0,1.0,1050.0,3.0,0.0,38.0,2.0,3.0,7.0,2.0,1.0,7525.0,23537.0,2.0,0.0,0.0,12.0,3.0,1.0,80.0,1.0,30.0,2.0,3.0,15.0,7.0,6.0,12.0,3762.5,9.0,45.0,141.9811320754717,0.5660377358490566,0.1,2508.3333333333335,0.4,1.05,7901.25,8.97490280803099,45.0,30.0,6.0,7525.0,15.0,56625625.0,112875.0,225.0,8.926118971153382,45.0,2508.3333333333335,0.9741529286136081
36.0,1.0,2.0,660.0,1.0,15.0,3.0,4.0,1.0,1052.0,1.0,1.0,81.0,3.0,2.0,2.0,3.0,0.0,4834.0,7858.0,7.0,0.0,0.0,14.0,3.0,2.0,80.0,1.0,9.0,3.0,2.0,1.0,0.0,0.0,0.0,3625.5,1.0,3.0,134.27777777777777,0.25,0.2222222222222222,2417.0,0.0,1.05,5075.7,8.532416723187723,3.0,3.0,9.0,4834.0,1.0,23367556.0,4834.0,1.0,8.483636407887394,3.0,2417.0,0.8516861638847307
26.0,1.0,1.0,342.0,1.0,2.0,3.0,1.0,1.0,1053.0,1.0,1.0,57.0,3.0,1.0,6.0,1.0,1.0,2042.0,15346.0,6.0,0.0,1.0,14.0,3.0,2.0,80.0,1.0,6.0,2.0,3.0,3.0,2.0,1.0,2.0,510.5,2.0,9.0,78.53846153846153,0.23076923076923078,0.16666666666666666,2042.0,0.3333333333333333,1.05,2144.1,7.670941450322057,9.0,3.0,3.0,2042.0,3.0,4169764.0,6126.0,9.0,7.622174594817622,9.0,2042.0,0.15099441071149133
34.0,0.0,2.0,1333.0,2.0,10.0,4.0,1.0,1.0,1055.0,3.0,0.0,87.0,3.0,1.0,8.0,3.0,1.0,2220.0,18410.0,1.0,0.0,1.0,19.0,3.0,4.0,80.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1665.0,1.0,3.0,65.29411764705883,0.029411764705882353,1.0,2220.0,0.0,1.05,2331.0,7.754481547470383,3.0,3.0,9.0,2220.0,1.0,4928400.0,2220.0,1.0,7.7057128238944275,3.0,2220.0,0.4252252477297299
28.0,0.0,2.0,1144.0,2.0,10.0,1.0,3.0,1.0,1056.0,4.0,1.0,74.0,3.0,1.0,8.0,2.0,1.0,1052.0,23384.0,1.0,0.0,0.0,22.0,4.0,2.0,80.0,0.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,526.0,1.0,4.0,37.57142857142857,0.03571428571428571,1.0,1052.0,0.0,1.1,1157.2,7.0546223547916895,4.0,2.0,8.0,1052.0,1.0,1106704.0,1052.0,1.0,6.959398512133975,4.0,1052.0,0.42667473122621247
38.0,0.0,1.0,1186.0,1.0,3.0,4.0,4.0,1.0,1060.0,3.0,1.0,44.0,3.0,1.0,6.0,3.0,1.0,2821.0,2997.0,3.0,0.0,0.0,16.0,3.0,1.0,80.0,1.0,8.0,2.0,3.0,2.0,2.0,2.0,2.0,2115.75,0.0,6.0,74.23684210526316,0.21052631578947367,0.125,2821.0,1.0,1.05,2962.05,7.993974422220253,6.0,6.0,9.0,2821.0,2.0,7958041.0,5642.0,4.0,7.945201132412759,6.0,2821.0,0.9396474087519432
50.0,0.0,2.0,1464.0,1.0,2.0,4.0,3.0,1.0,1061.0,2.0,1.0,62.0,3.0,5.0,5.0,3.0,1.0,19237.0,12853.0,2.0,0.0,1.0,11.0,3.0,4.0,80.0,1.0,29.0,2.0,2.0,8.0,1.0,7.0,7.0,14427.75,1.0,24.0,384.74,0.58,0.1724137931034483,3847.4,0.875,1.05,20198.850000000002,9.913430457619151,24.0,24.0,9.0,19237.0,8.0,370062169.0,153896.0,64.0,9.86464276871256,24.0,3847.4,0.9102122045278134
37.0,0.0,2.0,124.0,1.0,3.0,3.0,4.0,1.0,1062.0,4.0,0.0,35.0,3.0,2.0,0.0,2.0,2.0,4107.0,13848.0,3.0,0.0,0.0,15.0,3.0,1.0,80.0,0.0,8.0,3.0,2.0,4.0,3.0,0.0,1.0,2053.5,4.0,12.0,111.0,0.21621621621621623,0.25,2053.5,0.0,1.05,4312.35,8.369470143366952,12.0,8.0,6.0,4107.0,4.0,16867449.0,16428.0,16.0,8.32069157104845,12.0,2053.5,0.913334980064565
40.0,0.0,2.0,300.0,2.0,26.0,3.0,2.0,1.0,1066.0,3.0,1.0,74.0,3.0,2.0,7.0,1.0,1.0,8396.0,22217.0,1.0,0.0,0.0,14.0,3.0,2.0,80.0,1.0,8.0,3.0,2.0,7.0,7.0,7.0,5.0,2099.0,0.0,21.0,209.9,0.2,0.25,4198.0,1.0,1.05,8815.800000000001,9.084414271377332,21.0,7.0,3.0,8396.0,7.0,70492816.0,58772.0,49.0,9.035629778183564,21.0,4198.0,0.8312145550300328
26.0,0.0,1.0,921.0,1.0,1.0,1.0,3.0,1.0,1068.0,1.0,0.0,66.0,2.0,1.0,6.0,3.0,0.0,2007.0,25265.0,1.0,0.0,0.0,13.0,3.0,3.0,80.0,2.0,5.0,5.0,3.0,5.0,3.0,1.0,3.0,1505.25,4.0,15.0,77.1923076923077,0.19230769230769232,0.2,2007.0,0.2,1.05,2107.35,7.653660930034706,15.0,15.0,9.0,2007.0,5.0,4028049.0,10035.0,25.0,7.60489448081162,15.0,2007.0,0.974593310553562
